title,region,region_name,region_parent_name,property_size,bedrooms,bathrooms,furnishing,is_boost,price
4bdrm Duplex in Chevron Drive Lekki for sale,"Lekki, Chevron",Chevron,Lagos State,400.0,4.0,4.0,Semi-Furnished,diamond,320000000
Furnished 5bdrm Duplex in Unilag Extension for sale,"Magodo, Gra Phase 1",Gra Phase 1,Lagos State,500.0,5.0,6.0,Furnished,diamond,200000000
Furnished 5bdrm Duplex in GRA Phase 2 Shangisha for sale,"Magodo, Gra Phase 2 Shangisha",Gra Phase 2 Shangisha,Lagos State,500.0,5.0,6.0,Furnished,diamond,210000000
Furnished 4bdrm Duplex in Jumofak for sale,"Ikorodu, Jumofak",Jumofak,Lagos State,650.0,4.0,5.0,Furnished,diamond,50000000
3bdrm Bungalow in Port-Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,478.0,3.0,4.0,Unfurnished,False,35000000
"4bdrm Duplex in In A Secured Estate, Ikate-Elegushi for sale","Lekki, Ikate-Elegushi",Ikate-Elegushi,Lagos State,200.0,4.0,4.0,Unfurnished,diamond,240000000
"Furnished 2bdrm Block of Flats in In A Secured Estate, Ikate for sale","Lekki, Ikate",Ikate,Lagos State,200.0,2.0,2.0,Furnished,diamond,250000000
"4bdrm Duplex in Iguurata, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,4.0,4.0,Semi-Furnished,diamond,60000000
"5bdrm Duplex in Eagle Island, Rumueprikom for sale","Port-Harcourt, Rumueprikom",Rumueprikom,Rivers State,700.0,5.0,5.0,Semi-Furnished,diamond,250000000
"3bdrm Bungalow in Rukpokwu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,365.0,3.0,3.0,Unfurnished,diamond,28000000
"4bdrm Duplex in Rumuoghulu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,4.0,4.0,Semi-Furnished,diamond,85000000
"Furnished 4bdrm Duplex in Cetinary Garden, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,4.0,4.0,Furnished,diamond,300000000
"2bdrm Block of Flats in Ishefun, Ayobo for sale","Ipaja, Ayobo",Ayobo,Lagos State,300.0,2.0,2.0,Unfurnished,diamond,37000000
3bdrm Apartment in Mabushi for sale,"Abuja (Fct), Mabushi",Mabushi,Abuja (Fct),3500.0,3.0,3.0,Unfurnished,vip_gold,180000000
4bdrm Duplex in Thomas Estate Ajah for sale,"Ajah, Thomas Estate",Thomas Estate,Lagos State,300.0,4.0,4.0,Semi-Furnished,diamond,130000000
"5bdrm Duplex in Lbs Sangotedo, Abraham Adesanya Estate for sale","Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,500.0,5.0,5.0,Semi-Furnished,diamond,280000000
3bdrm Bungalow in Igbogbo for sale,"Ikorodu, Igbogbo",Igbogbo,Lagos State,350.0,3.0,4.0,Semi-Furnished,diamond,7000000
"5bdrm Duplex in Ogunlewe, Ikorodu for sale","Lagos State, Ikorodu",Ikorodu,Lagos State,650.0,5.0,5.0,Unfurnished,diamond,35000000
3bdrm Bungalow in Ruuodomaya for sale,"Port-Harcourt, Ruuodomaya",Ruuodomaya,Rivers State,465.0,3.0,4.0,Unfurnished,False,65000000
5bdrm Duplex in Port-Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,5.0,5.0,Semi-Furnished,False,350000000
"5bdrm Duplex in 5 Bedroom Fully, Chevron for sale","Lekki, Chevron",Chevron,Lagos State,600.0,5.0,5.0,Unfurnished,False,620000000
"4bdrm Duplex in Lifecamp, Sabo Gida for sale","Abuja (Fct), Sabo Gida",Sabo Gida,Abuja (Fct),1800.0,4.0,4.0,Unfurnished,vip_gold,300000000
Furnished 4bdrm Duplex in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Abuja (Fct),500.0,4.0,4.0,Furnished,vip_gold,170000000
Furnished 3bdrm Block of Flats in Wuye for sale,"Abuja (Fct), Wuye",Wuye,Abuja (Fct),1500.0,3.0,3.0,Furnished,vip_gold,160000000
"3bdrm Duplex in Rayfield Gardens, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,500.0,3.0,3.0,Unfurnished,enterprise,120000000
"5bdrm Duplex in Engr Lere Adigun Gra, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,650.0,5.0,5.0,Unfurnished,enterprise,530000000
Furnished 9bdrm Block of Flats in Ebute for sale,"Ikorodu, Ebute",Ebute,Lagos State,1800.0,9.0,10.0,Furnished,diamond,300000000
Furnished 4bdrm Duplex in Ikorodu for sale,"Lagos State, Ikorodu",Ikorodu,Lagos State,650.0,4.0,5.0,Furnished,diamond,60000000
Furnished 4bdrm Duplex in Thomas Estate for sale,"Ajah, Thomas Estate",Thomas Estate,Lagos State,550.0,4.0,5.0,Furnished,diamond,165000000
"4bdrm Duplex in Presidential Estate, GRA Phase 3 / Port-Harcourt","Port-Harcourt, Gra Phase 3 / Port-Harcourt",Gra Phase 3 / Port-Harcourt,Rivers State,950.0,4.0,5.0,Unfurnished,False,500000000
4bdrm Duplex in Port-Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,4.0,5.0,Unfurnished,False,90000000
"4bdrm Block of Flats in Rumuagholu, Port for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,4.0,5.0,Unfurnished,False,48000000
"4bdrm Maisonette in Secured Estate, Victoria Island for sale","Lagos State, Victoria Island",Victoria Island,Lagos State,300.0,4.0,4.0,Unfurnished,diamond,450000000
"5bdrm Duplex in Stadium Road, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,697.0,5.0,4.0,Semi-Furnished,diamond,550000000
4bdrm Duplex in Katampe (Main) for sale,"Katampe, Katampe (Main)",Katampe (Main),Abuja (Fct),600.0,4.0,4.0,Unfurnished,vip,260000000
Furnished 4bdrm Duplex in Apo District for sale,"Abuja (Fct), Apo District",Apo District,Abuja (Fct),1000.0,4.0,5.0,Furnished,vip_gold,170000000
3bdrm Duplex in Ajah Abraham for sale,"Lagos State, Ajah",Ajah,Lagos State,250.0,3.0,3.0,Semi-Furnished,diamond,80000000
4bdrm Duplex in Addo Road Ajah Lagos for sale,"Lagos State, Ajah",Ajah,Lagos State,350.0,4.0,4.0,Semi-Furnished,diamond,175000000
4bdrm Bungalow in Shell Location for sale,"Port-Harcourt, Shell Location",Shell Location,Rivers State,465.0,4.0,5.0,Unfurnished,False,90000000
4bdrm Duplex in Asokoro for sale,"Abuja (Fct), Asokoro",Asokoro,Abuja (Fct),600.0,4.0,4.0,Semi-Furnished,vip_gold,350000000
4bdrm Duplex in Jahi for sale,"Abuja (Fct), Jahi",Jahi,Abuja (Fct),1400.0,4.0,4.0,Semi-Furnished,vip_gold,250000000
"3bdrm Bungalow in Abdulsalam Estate, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,500.0,3.0,3.0,Unfurnished,enterprise,83000000
"4bdrm Penthouse in Old Bodija Estate, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,450.0,4.0,4.0,Semi-Furnished,enterprise,185000000
"5bdrm Duplex in Ikota Gra Estate, Chevron for sale","Lekki, Chevron",Chevron,Lagos State,400.0,5.0,5.0,Semi-Furnished,diamond,520000000
4bdrm Duplex in Ajah Lagos for sale,"Lagos State, Ajah",Ajah,Lagos State,400.0,4.0,4.0,Semi-Furnished,diamond,150000000
Furnished 4bdrm Duplex in Ojodu for sale,"Lagos State, Ojodu",Ojodu,Lagos State,300.0,4.0,5.0,Furnished,diamond,94700000
10bdrm Block of Flats in Ebute for sale,"Ikorodu, Ebute",Ebute,Lagos State,650.0,10.0,12.0,Semi-Furnished,diamond,42000000
3bdrm Block of Flats in Port-Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,3.0,4.0,Unfurnished,False,50000000
4bdrm Duplex in Port-Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,4.0,5.0,Unfurnished,False,220000000
"2bdrm Apartment in In A Secured, Ikota for sale","Lekki, Ikota",Ikota,Lagos State,150.0,2.0,2.0,Unfurnished,diamond,100000000
"5bdrm Duplex in Bricks, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,710.0,5.0,5.0,Semi-Furnished,diamond,280000000
5bdrm Duplex in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lagos State,500.0,5.0,5.0,Unfurnished,vip_gold,650000000
4bdrm Duplex in Mabushi for sale,"Abuja (Fct), Mabushi",Mabushi,Abuja (Fct),1500.0,4.0,4.0,Unfurnished,vip_gold,285000000
5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,350.0,5.0,5.0,Semi-Furnished,diamond,285000000
"4bdrm Duplex in Orchid Road, Lafiaji for sale","Lekki, Lafiaji",Lafiaji,Lagos State,300.0,4.0,4.0,Semi-Furnished,diamond,170000000
4bdrm Maisonette in Abraham Adesanya for sale,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,250.0,4.0,4.0,Semi-Furnished,diamond,115000000
5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,300.0,5.0,5.0,Semi-Furnished,diamond,210000000
Furnished 4bdrm Duplex in Ikorodu for sale,"Lagos State, Ikorodu",Ikorodu,Lagos State,650.0,4.0,5.0,Furnished,diamond,120000000
"5bdrm Duplex in Mopol19, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,756.0,5.0,6.0,Unfurnished,False,240000000
4bdrm Bungalow in Port-Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,4.0,5.0,Unfurnished,False,90000000
"Furnished 5bdrm Duplex in Shell Corperative, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,765.0,5.0,6.0,Furnished,False,300000000
2bdrm Block of Flats in Port-Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,2.0,3.0,Unfurnished,False,120000000
5bdrm Duplex in GRA Phase 1 / Port-Harcourt for sale,"Port-Harcourt, Gra Phase 1 / Port-Harcourt",Gra Phase 1 / Port-Harcourt,Rivers State,985.0,5.0,6.0,Unfurnished,False,500000000
3bdrm Bungalow in Efab Verizon Karsana for sale,"Gwagwa, Karsana",Karsana,Abuja (Fct),600.0,3.0,3.0,Semi-Furnished,premium,180000000
5bdrm Duplex in Ochacho 2 Lifecamp for sale,"Gwarinpa, Life Camp",Life Camp,Abuja (Fct),800.0,5.0,5.0,Semi-Furnished,premium,380000000
"4bdrm Duplex in Ikolaba Gra, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,583.0,4.0,5.0,Unfurnished,enterprise,180000000
"5bdrm Duplex in Estate, Sabon Lugbe for sale","Lugbe District, Sabon Lugbe",Sabon Lugbe,Lagos State,500.0,5.0,5.0,Unfurnished,diamond,140000000
4bdrm Duplex in Ajah Lekki Lagos for sale,"Lagos State, Ajah",Ajah,Lagos State,300.0,4.0,4.0,Semi-Furnished,diamond,190000000
4bdrm Duplex in Ajah Lagos for sale,"Lagos State, Ajah",Ajah,Lagos State,300.0,4.0,4.0,Semi-Furnished,diamond,220000000
Furnished 4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lagos State,500.0,4.0,5.0,Furnished,diamond,130000000
4bdrm Duplex in Port-Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,4.0,5.0,Unfurnished,False,150000000
"4bdrm Duplex in A Secured Estate, Ikate for sale","Lekki, Ikate",Ikate,Lagos State,300.0,4.0,4.0,Unfurnished,diamond,300000000
"4bdrm Duplex in Peter Odili, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,4.0,4.0,Semi-Furnished,diamond,400000000
"4bdrm Duplex in Cetinary Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,4.0,4.0,Semi-Furnished,diamond,270000000
1bdrm Bungalow in Wakajaye for sale,"Ibadan, Wakajaye",Wakajaye,Oyo State,111.0,1.0,1.0,Unfurnished,vip_gold,13000000
3bdrm Apartment in Wuye for sale,"Abuja (Fct), Wuye",Wuye,Abuja (Fct),1400.0,3.0,3.0,Unfurnished,vip_gold,400000000
Furnished 5bdrm Duplex in Jahi for sale,"Abuja (Fct), Jahi",Jahi,Abuja (Fct),650.0,5.0,5.0,Furnished,vip_gold,650000000
"4bdrm Duplex in Kolapo Ishola Gra, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,450.0,4.0,4.0,Unfurnished,enterprise,240000000
"4bdrm Duplex in Legacy Estate,, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,450.0,4.0,4.0,Unfurnished,enterprise,230000000
"6bdrm Duplex in Gra Phase 4,/Mummy B, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,1850.0,6.0,6.0,Semi-Furnished,enterprise,695000000
4bdrm Duplex in Ajah Lagos for sale,"Lagos State, Ajah",Ajah,Lagos State,300.0,4.0,4.0,Semi-Furnished,diamond,200000000
"4bdrm Duplex in Vgc By Ikota, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,300.0,4.0,4.0,Semi-Furnished,diamond,180000000
"Furnished 4bdrm Duplex in Atlantic View Estate, Igbo-efon for sale","Lekki, Igbo-Efon",Igbo-Efon,Lagos State,350.0,4.0,5.0,Furnished,diamond,95000000
4bdrm Duplex in Port-Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,656.0,4.0,5.0,Unfurnished,False,300000000
2bdrm Block of Flats in Port-Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,2.0,3.0,Unfurnished,False,150000000
4bdrm Bungalow in Port-Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,4.0,5.0,Unfurnished,False,55000000
"Furnished 2bdrm Block of Flats in Sharon Best Real, Port-Harcourt","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,700.0,2.0,2.0,Furnished,diamond,130000000
Furnished 2bdrm Apartment in Idu for sale,"Jiwa, Idu",Idu,Abuja (Fct),800.0,2.0,2.0,Furnished,vip_gold,130000000
"4bdrm Duplex in Ologuneru, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,450.0,4.0,4.0,Unfurnished,enterprise,65000000
4bdrm Duplex in Palm View Estate for sale,"Lagos State, Ajah",Ajah,Lagos State,350.0,4.0,4.0,Semi-Furnished,diamond,180000000
3bdrm Block of Flats in Ikorodu for sale,"Lagos State, Ikorodu",Ikorodu,Lagos State,325.0,3.0,3.0,Semi-Furnished,diamond,18000000
Furnished 5bdrm Duplex in Abule Egba for sale,"Lagos State, Abule Egba",Abule Egba,Lagos State,900.0,5.0,6.0,Furnished,diamond,115000000
"4bdrm Duplex in In A Secured Estate, Ikate for sale","Lekki, Ikate",Ikate,Lagos State,300.0,4.0,4.0,Unfurnished,diamond,450000000
"1bdrm Apartment in In A Secured Service, Chevron for sale","Lekki, Chevron",Chevron,Lagos State,100.0,1.0,1.0,Semi-Furnished,diamond,55000000
"5bdrm House in Fully Detached, Kado for sale","Abuja (Fct), Kado",Kado,Abuja (Fct),500.0,5.0,5.0,Unfurnished,vip_gold,280000000
Furnished 4bdrm Duplex in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Abuja (Fct),1250.0,4.0,4.0,Furnished,vip_gold,220000000
"4bdrm Duplex in Carlton Gate Estate,, Akobo for sale","Ibadan, Akobo",Akobo,Oyo State,400.0,4.0,4.0,Unfurnished,enterprise,200000000
"5bdrm Duplex in Engr Lere Adigun Gra, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,500.0,5.0,5.0,Unfurnished,enterprise,450000000
Furnished 3bdrm Apartment in Yaba for sale,"Lagos State, Yaba",Yaba,Lagos State,50.0,3.0,4.0,Furnished,diamond,75000000
"Furnished 1bdrm Block of Flats in Oloja Off Oreyo, Ikorodu for sale","Lagos State, Ikorodu",Ikorodu,Lagos State,650.0,1.0,2.0,Furnished,diamond,40000000
"2bdrm Apartment in Pelewura, Apapa for sale","Lagos State, Apapa",Apapa,Lagos State,200.0,2.0,2.0,Semi-Furnished,premium,98000000
"3bdrm Bungalow in Eliozu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,3.0,4.0,Unfurnished,False,55000000
2bdrm Block of Flats in Obio-Akpor for sale,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,652.0,2.0,3.0,Unfurnished,False,45000000
4bdrm House in Kubwa for sale,"Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),800.0,4.0,4.0,Unfurnished,vip_gold,170000000
3bdrm Bungalow in Rukpokwu for sale,"Port-Harcourt, Rukpokwu",Rukpokwu,Rivers State,465.0,3.0,3.0,Semi-Furnished,diamond,40000000
"4bdrm Duplex in Ivory Heights, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,1162.0,4.0,5.0,Semi-Furnished,diamond,450000000
"4bdrm Duplex in Bashorun Housing, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,600.0,4.0,4.0,Unfurnished,enterprise,130000000
"4bdrm Duplex in Oluyole Estate, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,550.0,4.0,4.0,Unfurnished,enterprise,300000000
"5bdrm Duplex in Ajah Lekki Lagos, Chevron for sale","Lekki, Chevron",Chevron,Lagos State,400.0,5.0,5.0,Semi-Furnished,diamond,200000000
3bdrm Duplex in Lekki Garden Phase 2 for sale,"Ajah, Lekki Gardens Estate",Lekki Gardens Estate,Lagos State,300.0,3.0,3.0,Unfurnished,diamond,65000000
2bdrm Penthouse in Lekki Phase 1 Lagos for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,3000.0,2.0,2.0,Semi-Furnished,diamond,400000000
"3bdrm Bungalow in Papa Oganla Wire And, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,500.0,3.0,3.0,Semi-Furnished,diamond,40000000
"1bdrm Apartment in In A Secured Estate, Ologolo for sale","Lekki, Ologolo",Ologolo,Lagos State,100.0,1.0,2.0,Unfurnished,diamond,65000000
"4bdrm Duplex in G R A, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,4.0,4.0,Semi-Furnished,diamond,250000000
4bdrm Duplex in Bunkoro for sale,"Gwarinpa, Bunkoro",Bunkoro,Abuja (Fct),1600.0,4.0,4.0,Unfurnished,vip_gold,175000000
"4bdrm Duplex in Palace Estate, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,450.0,4.0,4.0,Unfurnished,enterprise,130000000
"1bdrm Block of Flats in Atoyebi Court ,, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,800.0,1.0,1.0,Unfurnished,enterprise,12000000
"5bdrm Duplex in Orchid Road, Chevron for sale","Lekki, Chevron",Chevron,Lagos State,300.0,5.0,5.0,Semi-Furnished,diamond,260000000
3bdrm Duplex in Ikota Gra for sale,"Lekki, Ikota",Ikota,Lagos State,300.0,3.0,3.0,Semi-Furnished,diamond,90000000
"4bdrm Block of Flats in Gbetu Mopol Road, Ibeju for sale","Lagos State, Ibeju",Ibeju,Lagos State,600.0,4.0,4.0,Unfurnished,diamond,32000000
6bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Lagos State,350.0,6.0,6.0,Semi-Furnished,diamond,160000000
"1bdrm Block of Flats in Lagos Homs Estate, Sangotedo for sale","Ajah, Sangotedo",Sangotedo,Lagos State,450.0,1.0,1.0,Unfurnished,False,32016427
"2bdrm Apartment in Ologolo, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,600.0,2.0,2.0,Unfurnished,diamond,140000000
"2bdrm Block of Flats in Iwofe, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,2.0,2.0,Semi-Furnished,diamond,100000000
"2bdrm Block of Flats in Rumuikeni, Rumuekini for sale","Port-Harcourt, Rumuekini",Rumuekini,Rivers State,465.0,2.0,3.0,Semi-Furnished,diamond,150000000
"5bdrm Duplex in Corner Stone, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,5.0,6.0,Semi-Furnished,diamond,120000000
"4bdrm Duplex in Oyibo, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,4.0,4.0,Unfurnished,diamond,55000000
5bdrm Duplex in Lifecamp After Godab for sale,"Gwarinpa, Life Camp",Life Camp,Abuja (Fct),400.0,5.0,5.0,Unfurnished,premium,400000000
5bdrm Duplex in Wuye for sale,"Abuja (Fct), Wuye",Wuye,Abuja (Fct),1500.0,5.0,5.0,Unfurnished,vip_gold,650000000
Furnished 5bdrm Duplex in Phase 1 for sale,"Ikeja, Omole Phase 1",Omole Phase 1,Lagos State,400.0,5.0,6.0,Furnished,diamond,400000000
Furnished 3bdrm Duplex in Ikota Villa Estate for sale,"Lekki, Ikota",Ikota,Lagos State,200.0,3.0,3.0,Furnished,diamond,85000000
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,400.0,5.0,5.0,Semi-Furnished,False,500000000
Furnished 12bdrm Block of Flats in Lugbe District for sale,"Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),2000.0,12.0,11.0,Furnished,vip_gold,400000000
"4bdrm Duplex in Alalubosa Gra, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,500.0,4.0,4.0,Unfurnished,enterprise,280000000
"5bdrm Duplex in Oluyole Estate, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,650.0,5.0,5.0,Unfurnished,enterprise,250000000
Furnished 16bdrm Block of Flats in Ikorodu Garage for sale,"Ikorodu, Ikorodu Garage",Ikorodu Garage,Lagos State,650.0,16.0,20.0,Furnished,diamond,70000000
"Furnished 4bdrm Duplex in Secure Estate, Oworonshoki / Gbagada","Gbagada, Oworonshoki / Gbagada",Oworonshoki / Gbagada,Lagos State,400.0,4.0,5.0,Furnished,diamond,160000000
Furnished 8bdrm Duplex in Igbogbo for sale,"Ikorodu, Igbogbo",Igbogbo,Lagos State,650.0,8.0,10.0,Furnished,diamond,45000000
3bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Lagos State,500.0,3.0,3.0,Unfurnished,diamond,77000000
4bdrm Bungalow in Woji for sale,"Port-Harcourt, Woji",Woji,Rivers State,465.0,4.0,5.0,Unfurnished,False,80000000
3bdrm Bungalow in Port-Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,3.0,4.0,Unfurnished,False,48000000
"4bdrm Duplex in Bera Estate, Chevron for sale","Lekki, Chevron",Chevron,Lagos State,300.0,4.0,4.0,Unfurnished,diamond,250000000
"Furnished 4bdrm Duplex in Ogbatai, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,465.0,4.0,4.0,Furnished,diamond,185000000
5bdrm Duplex in Katampe for sale,"Abuja (Fct), Katampe",Katampe,Abuja (Fct),450.0,5.0,5.0,Semi-Furnished,vip_gold,370000000
Furnished 4bdrm Duplex in Wuse 2 for sale,"Abuja (Fct), Wuse 2",Wuse 2,Abuja (Fct),1400.0,4.0,4.0,Furnished,vip_gold,550000000
"4bdrm Duplex in Chief Lateef, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,800.0,4.0,4.0,Unfurnished,enterprise,140000000
"4bdrm Duplex in Lere Adigun Gra, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,863.0,4.0,5.0,Unfurnished,enterprise,195000000
3bdrm Duplex in Richland Estate for sale,"Ibeju, Bogije",Bogije,Lagos State,250.0,3.0,3.0,Semi-Furnished,diamond,125000000
"Furnished 3bdrm Bungalow in Victory, Ibeshe / Ikorodu for Sale","Ikorodu, Ibeshe / Ikorodu",Ibeshe / Ikorodu,Lagos State,650.0,3.0,4.0,Furnished,diamond,45000000
Furnished 1bdrm Apartment for sale,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Lagos State,100.0,1.0,1.0,Furnished,diamond,130000000
"Furnished 2bdrm Apartment in Fully Furnished And, Life Camp for sale","Gwarinpa, Life Camp",Life Camp,Abuja (Fct),200.0,2.0,2.0,Furnished,vip_gold,290000000
"Furnished 4bdrm Duplex in Diamond Estate, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,600.0,4.0,4.0,Furnished,diamond,350000000
"3bdrm Bungalow in Rukpokwu Apu Road, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,697.0,3.0,3.0,Semi-Furnished,diamond,45000000
2bdrm Block of Flats in Rumuoparali for sale,"Port-Harcourt, Rumuoparali",Rumuoparali,Rivers State,500.0,2.0,3.0,Unfurnished,diamond,140000000
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lagos State,600.0,5.0,5.0,Semi-Furnished,False,600000000
Furnished 4bdrm Duplex in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Abuja (Fct),1500.0,4.0,4.0,Furnished,vip_gold,570000000
